path,act.lumi(fb-1),eff.lumi(fb-1),first_run,last_run,menu_version,dataset,year
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_DZ_PFHT350_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT350_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_DoublePhoton33_CaloIdL_v,59.96,0.96,315257,325172,v1.1,EGamma,2018
HLT_DoublePhoton70_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_DoublePhoton85_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_ECALHT800_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele115_CaloIdVT_GsfTrkIdT_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele12_CaloIdL_TrackIdL_IsoVL_PFJet30_v,59.96,0.039,315257,325172,v1.1,EGamma,2018
HLT_Ele135_CaloIdVT_GsfTrkIdT_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele145_CaloIdVT_GsfTrkIdT_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele15_IsoVVVL_PFHT450_CaloBTagCSV_4p5_v,5.3,0.0,315257,315973,v1.1,EGamma,2018
HLT_Ele15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v,54.67,0.0011,315974,325172,v2.0,EGamma,2018
HLT_Ele15_IsoVVVL_PFHT450_PFMET50_v,59.96,0.0011,315257,325172,v1.1,EGamma,2018
HLT_Ele15_IsoVVVL_PFHT450_v,59.96,0.0011,315257,325172,v1.1,EGamma,2018
HLT_Ele15_IsoVVVL_PFHT600_v,59.96,0.0011,315257,325172,v1.1,EGamma,2018
HLT_Ele16_Ele12_Ele8_CaloIdL_TrackIdL_v,59.96,54.67,315257,325172,v1.1,EGamma,2018
HLT_Ele17_CaloIdM_TrackIdM_PFJet30_v,59.96,0.039,315257,325172,v1.1,EGamma,2018
HLT_Ele200_CaloIdVT_GsfTrkIdT_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele23_CaloIdL_TrackIdL_IsoVL_PFJet30_v,59.96,0.0391,315257,325172,v1.1,EGamma,2018
HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v,59.96,0.039,315257,325172,v1.1,EGamma,2018
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele24_eta2p1_WPTight_Gsf_LooseChargedIsoPFTau30_eta2p1_CrossL1_v,17.68,17.68,315257,317488,v1.1,EGamma,2018
HLT_Ele24_eta2p1_WPTight_Gsf_LooseChargedIsoPFTau30_eta2p1_TightID_CrossL1_v,17.68,17.68,315257,317488,v1.1,EGamma,2018
HLT_Ele24_eta2p1_WPTight_Gsf_LooseChargedIsoPFTauHPS30_eta2p1_CrossL1_v,42.28,42.28,317527,325172,v2.2,EGamma,2018
HLT_Ele24_eta2p1_WPTight_Gsf_LooseChargedIsoPFTauHPS30_eta2p1_TightID_CrossL1_v,42.28,42.28,317527,325172,v2.2,EGamma,2018
HLT_Ele24_eta2p1_WPTight_Gsf_MediumChargedIsoPFTau30_eta2p1_CrossL1_v,17.68,17.68,315257,317488,v1.1,EGamma,2018
HLT_Ele24_eta2p1_WPTight_Gsf_MediumChargedIsoPFTau30_eta2p1_TightID_CrossL1_v,17.68,17.68,315257,317488,v1.1,EGamma,2018
HLT_Ele24_eta2p1_WPTight_Gsf_MediumChargedIsoPFTauHPS30_eta2p1_CrossL1_v,42.28,42.28,317527,325172,v2.2,EGamma,2018
HLT_Ele24_eta2p1_WPTight_Gsf_MediumChargedIsoPFTauHPS30_eta2p1_TightID_CrossL1_v,42.28,42.28,317527,325172,v2.2,EGamma,2018
HLT_Ele24_eta2p1_WPTight_Gsf_TightChargedIsoPFTau30_eta2p1_CrossL1_v,17.68,17.68,315257,317488,v1.1,EGamma,2018
HLT_Ele24_eta2p1_WPTight_Gsf_TightChargedIsoPFTau30_eta2p1_TightID_CrossL1_v,17.68,17.68,315257,317488,v1.1,EGamma,2018
HLT_Ele24_eta2p1_WPTight_Gsf_TightChargedIsoPFTauHPS30_eta2p1_CrossL1_v,42.28,42.28,317527,325172,v2.2,EGamma,2018
HLT_Ele24_eta2p1_WPTight_Gsf_TightChargedIsoPFTauHPS30_eta2p1_TightID_CrossL1_v,42.28,42.28,317527,325172,v2.2,EGamma,2018
HLT_Ele250_CaloIdVT_GsfTrkIdT_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele27_Ele37_CaloIdL_MW_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele27_WPTight_Gsf_v,1.11,1.11,315257,315420,v1.1,EGamma,2018
HLT_Ele28_HighEta_SC20_Mass55_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele28_WPTight_Gsf_v,23.69,23.69,321397,325172,v3.4,EGamma,2018
HLT_Ele28_eta2p1_WPTight_Gsf_HT150_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele300_CaloIdVT_GsfTrkIdT_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele30_WPTight_Gsf_v,23.69,23.69,321397,325172,v3.4,EGamma,2018
HLT_Ele30_eta2p1_WPTight_Gsf_CentralPFJet35_EleCleaned_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele32_WPTight_Gsf_L1DoubleEG_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele32_WPTight_Gsf_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele35_WPTight_Gsf_L1EGMT_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele35_WPTight_Gsf_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele38_WPTight_Gsf_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele40_WPTight_Gsf_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet165_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Ele50_IsoVVVL_PFHT450_v,59.96,0.0011,315257,325172,v1.1,EGamma,2018
HLT_Ele8_CaloIdL_TrackIdL_IsoVL_PFJet30_v,59.96,0.0064,315257,325172,v1.1,EGamma,2018
HLT_Ele8_CaloIdM_TrackIdM_PFJet30_v,59.96,0.0064,315257,325172,v1.1,EGamma,2018
HLT_Photon100EBHE10_v,54.67,1.71,315974,325172,v2.0,EGamma,2018
HLT_Photon100EB_TightID_TightIso_v,54.67,6.83,315974,325172,v2.0,EGamma,2018
HLT_Photon100EEHE10_v,54.67,1.71,315974,325172,v2.0,EGamma,2018
HLT_Photon100EE_TightID_TightIso_v,54.67,9.39,315974,325172,v2.0,EGamma,2018
HLT_Photon110EB_TightID_TightIso_v,54.67,54.67,315974,325172,v2.0,EGamma,2018
HLT_Photon120EB_TightID_TightIso_v,54.67,54.67,315974,325172,v2.0,EGamma,2018
HLT_Photon120_R9Id90_HE10_IsoM_v,59.96,7.44,315257,325172,v1.1,EGamma,2018
HLT_Photon120_v,59.96,0.47,315257,325172,v1.1,EGamma,2018
HLT_Photon150_v,59.96,0.48,315257,325172,v1.1,EGamma,2018
HLT_Photon165_R9Id90_HE10_IsoM_v,59.96,22.38,315257,325172,v1.1,EGamma,2018
HLT_Photon175_v,59.96,0.95,315257,325172,v1.1,EGamma,2018
HLT_Photon200_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Photon20_HoverELoose_v,59.96,0.0032,315257,325172,v1.1,EGamma,2018
HLT_Photon300_NoHE_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Photon30_HoverELoose_v,59.96,0.0064,315257,325172,v1.1,EGamma,2018
HLT_Photon33_v,59.96,0.0024,315257,325172,v1.1,EGamma,2018
HLT_Photon50_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ300DEta3_PFMET50_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Photon50_R9Id90_HE10_IsoM_v,59.96,0.24,315257,325172,v1.1,EGamma,2018
HLT_Photon50_v,59.96,0.0099,315257,325172,v1.1,EGamma,2018
HLT_Photon60_R9Id90_CaloIdL_IsoL_DisplacedIdL_PFHT350MinPFJet15_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Photon60_R9Id90_CaloIdL_IsoL_DisplacedIdL_v,59.96,0.48,315257,325172,v1.1,EGamma,2018
HLT_Photon60_R9Id90_CaloIdL_IsoL_v,59.96,0.47,315257,325172,v1.1,EGamma,2018
HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_CaloMJJ300_PFJetsMJJ400DEta3_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_CaloMJJ400_PFJetsMJJ600DEta3_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ300DEta3_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ600DEta3_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Photon75_R9Id90_HE10_IsoM_v,59.96,0.95,315257,325172,v1.1,EGamma,2018
HLT_Photon75_v,59.96,0.12,315257,325172,v1.1,EGamma,2018
HLT_Photon90_R9Id90_HE10_IsoM_v,59.96,1.91,315257,325172,v1.1,EGamma,2018
HLT_Photon90_v,59.96,0.11,315257,325172,v1.1,EGamma,2018
HLT_TriplePhoton_20_20_20_CaloIdLV2_R9IdVL_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_TriplePhoton_20_20_20_CaloIdLV2_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_TriplePhoton_30_30_10_CaloIdLV2_R9IdVL_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_TriplePhoton_30_30_10_CaloIdLV2_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_TriplePhoton_35_35_5_CaloIdLV2_R9IdVL_v,59.96,59.96,315257,325172,v1.1,EGamma,2018
HLT_Physics_v,59.97,1.19,315257,325172,v1.1,HLTPhysics,2018
HLT_HcalNZS_v,59.97,59.96,315257,325172,v1.1,HcalNZS,2018
HLT_HcalPhiSym_v,59.97,59.96,315257,325172,v1.1,HcalNZS,2018
HLT_HcalIsolatedbunch_v,59.97,4.65,315257,325172,v1.1,IsolatedBunch,2018
HLT_AK8PFHT750_TrimMass50_v,1.41,1.41,315257,315490,v1.1,JetHT,2018
HLT_AK8PFHT800_TrimMass50_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_AK8PFHT850_TrimMass50_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_AK8PFHT900_TrimMass50_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet140_v,59.96,0.0472,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet200_v,59.96,0.2,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet260_v,59.96,0.46,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet320_v,59.96,1.24,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet330_TrimMass30_PFAK8BTagCSV_p17_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_AK8PFJet330_TrimMass30_PFAK8BTagCSV_p1_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_AK8PFJet330_TrimMass30_PFAK8BTagDeepCSV_p17_v,22.74,22.74,315974,320065,v2.0,JetHT,2018
HLT_AK8PFJet330_TrimMass30_PFAK8BTagDeepCSV_p1_v,22.74,22.74,315974,320065,v2.0,JetHT,2018
HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v,54.67,54.67,315974,325172,v2.0,JetHT,2018
HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np4_v,54.67,54.67,315974,325172,v2.0,JetHT,2018
HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_p02_v,59.96,54.77,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet360_TrimMass30_v,1.41,1.41,315257,315490,v1.1,JetHT,2018
HLT_AK8PFJet380_TrimMass30_v,1.41,1.41,315257,315490,v1.1,JetHT,2018
HLT_AK8PFJet400_TrimMass30_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet400_v,59.96,3.73,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet40_v,59.96,0.0,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet420_TrimMass30_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet450_v,59.96,7.41,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet500_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet550_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet60_v,59.96,0.0004,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJet80_v,59.96,0.0022,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJetFwd140_v,59.96,0.11,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJetFwd200_v,59.96,1.39,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJetFwd260_v,59.96,7.1,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJetFwd320_v,59.96,21.7,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJetFwd400_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJetFwd40_v,59.96,0.0,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJetFwd450_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJetFwd500_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJetFwd60_v,59.96,0.0005,315257,325172,v1.1,JetHT,2018
HLT_AK8PFJetFwd80_v,59.96,0.0039,315257,325172,v1.1,JetHT,2018
HLT_CaloJet500_NoJetID_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_CaloJet550_NoJetID_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve100_HFJEC_v,59.96,0.17,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve140_v,59.96,0.0609,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve160_HFJEC_v,59.96,1.13,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve200_v,59.96,0.26,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve220_HFJEC_v,59.96,10.78,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve260_v,59.96,0.68,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve300_HFJEC_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve320_v,59.96,1.81,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve400_v,59.96,5.43,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve40_v,59.96,0.0002,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve500_v,59.96,21.33,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve60_HFJEC_v,59.96,0.0036,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve60_v,59.96,0.001,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve80_HFJEC_v,59.96,0.0399,315257,325172,v1.1,JetHT,2018
HLT_DiPFJetAve80_v,59.96,0.0054,315257,325172,v1.1,JetHT,2018
HLT_DoublePFJets100_CaloBTagCSV_p79_v,5.3,0.0115,315257,315973,v1.1,JetHT,2018
HLT_DoublePFJets100_CaloBTagDeepCSV_p71_v,54.67,0.16,315974,325172,v2.0,JetHT,2018
HLT_DoublePFJets116MaxDeta1p6_DoubleCaloBTagCSV_p79_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_DoublePFJets116MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v,54.67,54.67,315974,325172,v2.0,JetHT,2018
HLT_DoublePFJets128MaxDeta1p6_DoubleCaloBTagCSV_p79_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_DoublePFJets128MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v,54.67,54.67,315974,325172,v2.0,JetHT,2018
HLT_DoublePFJets200_CaloBTagCSV_p79_v,5.3,0.004,315257,315973,v1.1,JetHT,2018
HLT_DoublePFJets200_CaloBTagDeepCSV_p71_v,54.67,0.78,315974,325172,v2.0,JetHT,2018
HLT_DoublePFJets350_CaloBTagCSV_p79_v,5.3,0.059,315257,315973,v1.1,JetHT,2018
HLT_DoublePFJets350_CaloBTagDeepCSV_p71_v,54.67,0.78,315974,325172,v2.0,JetHT,2018
HLT_DoublePFJets40_CaloBTagCSV_p79_v,5.3,0.0005,315257,315973,v1.1,JetHT,2018
HLT_DoublePFJets40_CaloBTagDeepCSV_p71_v,54.67,0.0065,315974,325172,v2.0,JetHT,2018
HLT_Mu12_DoublePFJets100_CaloBTagCSV_p79_v,5.3,0.0883,315257,315973,v1.1,JetHT,2018
HLT_Mu12_DoublePFJets100_CaloBTagDeepCSV_p71_v,54.67,1.54,315974,325172,v2.0,JetHT,2018
HLT_Mu12_DoublePFJets200_CaloBTagCSV_p79_v,5.3,1.96,315257,315973,v1.1,JetHT,2018
HLT_Mu12_DoublePFJets200_CaloBTagDeepCSV_p71_v,54.67,30.21,315974,325172,v2.0,JetHT,2018
HLT_Mu12_DoublePFJets350_CaloBTagCSV_p79_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_Mu12_DoublePFJets350_CaloBTagDeepCSV_p71_v,54.67,30.21,315974,325172,v2.0,JetHT,2018
HLT_Mu12_DoublePFJets40MaxDeta1p6_DoubleCaloBTagCSV_p79_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_Mu12_DoublePFJets40MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v,54.67,54.67,315974,325172,v2.0,JetHT,2018
HLT_Mu12_DoublePFJets40_CaloBTagCSV_p79_v,5.3,0.0147,315257,315973,v1.1,JetHT,2018
HLT_Mu12_DoublePFJets40_CaloBTagDeepCSV_p71_v,54.67,0.21,315974,325172,v2.0,JetHT,2018
HLT_Mu12_DoublePFJets54MaxDeta1p6_DoubleCaloBTagCSV_p79_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_Mu12_DoublePFJets54MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v,54.67,54.67,315974,325172,v2.0,JetHT,2018
HLT_Mu12_DoublePFJets62MaxDeta1p6_DoubleCaloBTagCSV_p79_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_Mu12_DoublePFJets62MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v,54.67,54.67,315974,325172,v2.0,JetHT,2018
HLT_PFHT1050_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFHT180_v,59.96,0.0052,315257,325172,v1.1,JetHT,2018
HLT_PFHT250_v,59.96,0.0144,315257,325172,v1.1,JetHT,2018
HLT_PFHT330PT30_QuadPFJet_75_60_45_40_TriplePFBTagDeepCSV_4p5_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFHT330PT30_QuadPFJet_75_60_45_40_v,59.96,0.45,315257,325172,v1.1,JetHT,2018
HLT_PFHT350MinPFJet15_v,59.96,0.0191,315257,325172,v1.1,JetHT,2018
HLT_PFHT350_v,59.96,0.23,315257,325172,v1.1,JetHT,2018
HLT_PFHT370_v,59.96,0.0368,315257,325172,v1.1,JetHT,2018
HLT_PFHT380_SixPFJet32_DoublePFBTagCSV_2p2_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v,17.68,17.68,315257,317488,v1.1,JetHT,2018
HLT_PFHT380_SixPFJet32_v,17.68,0.58,315257,317488,v1.1,JetHT,2018
HLT_PFHT400_FivePFJet_100_100_60_30_30_DoublePFBTagDeepCSV_4p5_v,12.74,12.74,322381,325172,v3.5,JetHT,2018
HLT_PFHT400_FivePFJet_100_100_60_30_30_v,12.74,0.32,322381,325172,v3.5,JetHT,2018
HLT_PFHT400_FivePFJet_120_120_60_30_30_DoublePFBTagDeepCSV_4p5_v,12.74,12.74,322381,325172,v3.5,JetHT,2018
HLT_PFHT400_SixPFJet32_DoublePFBTagDeepCSV_2p94_v,42.28,42.28,317527,325172,v2.2,JetHT,2018
HLT_PFHT400_SixPFJet32_v,42.28,1.73,317527,325172,v2.2,JetHT,2018
HLT_PFHT430_SixPFJet40_PFBTagCSV_1p5_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_PFHT430_SixPFJet40_PFBTagDeepCSV_1p5_v,12.38,12.38,315974,317488,v2.0,JetHT,2018
HLT_PFHT430_SixPFJet40_v,17.68,1.18,315257,317488,v1.1,JetHT,2018
HLT_PFHT430_v,59.96,0.12,315257,325172,v1.1,JetHT,2018
HLT_PFHT450_SixPFJet36_PFBTagDeepCSV_1p59_v,42.28,42.28,317527,325172,v2.2,JetHT,2018
HLT_PFHT450_SixPFJet36_v,42.28,2.74,317527,325172,v2.2,JetHT,2018
HLT_PFHT500_PFMET100_PFMHT100_IDTight_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFHT500_PFMET110_PFMHT110_IDTight_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFHT510_v,59.96,0.23,315257,325172,v1.1,JetHT,2018
HLT_PFHT590_v,59.96,0.47,315257,325172,v1.1,JetHT,2018
HLT_PFHT680_v,59.96,0.92,315257,325172,v1.1,JetHT,2018
HLT_PFHT700_PFMET85_PFMHT85_IDTight_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFHT700_PFMET95_PFMHT95_IDTight_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFHT780_v,59.96,1.84,315257,325172,v1.1,JetHT,2018
HLT_PFHT800_PFMET75_PFMHT75_IDTight_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFHT800_PFMET85_PFMHT85_IDTight_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFHT890_v,59.96,3.67,315257,325172,v1.1,JetHT,2018
HLT_PFJet140_v,59.96,0.0486,315257,325172,v1.1,JetHT,2018
HLT_PFJet200_v,59.96,0.21,315257,325172,v1.1,JetHT,2018
HLT_PFJet260_v,59.96,0.47,315257,325172,v1.1,JetHT,2018
HLT_PFJet320_v,59.96,1.83,315257,325172,v1.1,JetHT,2018
HLT_PFJet400_v,59.96,3.78,315257,325172,v1.1,JetHT,2018
HLT_PFJet40_v,59.96,0.0002,315257,325172,v1.1,JetHT,2018
HLT_PFJet450_v,59.96,7.53,315257,325172,v1.1,JetHT,2018
HLT_PFJet500_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFJet550_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFJet60_v,59.96,0.0008,315257,325172,v1.1,JetHT,2018
HLT_PFJet80_v,59.96,0.0051,315257,325172,v1.1,JetHT,2018
HLT_PFJetFwd140_v,59.96,0.22,315257,325172,v1.1,JetHT,2018
HLT_PFJetFwd200_v,59.96,1.42,315257,325172,v1.1,JetHT,2018
HLT_PFJetFwd260_v,59.96,7.24,315257,325172,v1.1,JetHT,2018
HLT_PFJetFwd320_v,59.96,22.08,315257,325172,v1.1,JetHT,2018
HLT_PFJetFwd400_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFJetFwd40_v,59.96,0.0001,315257,325172,v1.1,JetHT,2018
HLT_PFJetFwd450_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFJetFwd500_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_PFJetFwd60_v,59.96,0.0006,315257,325172,v1.1,JetHT,2018
HLT_PFJetFwd80_v,59.96,0.0117,315257,325172,v1.1,JetHT,2018
HLT_QuadPFJet103_88_75_15_BTagCSV_p013_VBF2_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_QuadPFJet103_88_75_15_DoubleBTagCSV_p013_p08_VBF1_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_QuadPFJet103_88_75_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v,54.67,54.67,315974,325172,v2.0,JetHT,2018
HLT_QuadPFJet103_88_75_15_PFBTagDeepCSV_1p3_VBF2_v,54.67,54.67,315974,325172,v2.0,JetHT,2018
HLT_QuadPFJet103_88_75_15_v,59.96,0.22,315257,325172,v1.1,JetHT,2018
HLT_QuadPFJet105_88_76_15_BTagCSV_p013_VBF2_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_QuadPFJet105_88_76_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v,42.28,42.28,317527,325172,v2.2,JetHT,2018
HLT_QuadPFJet105_88_76_15_PFBTagDeepCSV_1p3_VBF2_v,54.67,54.67,315974,325172,v2.0,JetHT,2018
HLT_QuadPFJet105_88_76_15_v,59.96,0.12,315257,325172,v1.1,JetHT,2018
HLT_QuadPFJet105_90_76_15_DoubleBTagCSV_p013_p08_VBF1_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_QuadPFJet105_90_76_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v,12.38,12.38,315974,317488,v2.0,JetHT,2018
HLT_QuadPFJet111_90_80_15_BTagCSV_p013_VBF2_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_QuadPFJet111_90_80_15_DoubleBTagCSV_p013_p08_VBF1_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_QuadPFJet111_90_80_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v,54.67,54.67,315974,325172,v2.0,JetHT,2018
HLT_QuadPFJet111_90_80_15_PFBTagDeepCSV_1p3_VBF2_v,54.67,54.67,315974,325172,v2.0,JetHT,2018
HLT_QuadPFJet111_90_80_15_v,59.96,0.12,315257,325172,v1.1,JetHT,2018
HLT_QuadPFJet98_83_71_15_BTagCSV_p013_VBF2_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_QuadPFJet98_83_71_15_DoubleBTagCSV_p013_p08_VBF1_v,5.3,5.3,315257,315973,v1.1,JetHT,2018
HLT_QuadPFJet98_83_71_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v,9.25,9.25,315974,317488,v2.0,JetHT,2018
HLT_QuadPFJet98_83_71_15_PFBTagDeepCSV_1p3_VBF2_v,9.25,9.25,315974,317488,v2.0,JetHT,2018
HLT_QuadPFJet98_83_71_15_v,14.54,0.0244,315257,317488,v1.1,JetHT,2018
HLT_Rsq0p35_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_Rsq0p40_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_RsqMR300_Rsq0p09_MR200_4jet_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_RsqMR300_Rsq0p09_MR200_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_RsqMR320_Rsq0p09_MR200_4jet_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_RsqMR320_Rsq0p09_MR200_v,59.96,59.96,315257,325172,v1.1,JetHT,2018
HLT_SingleJet30_Mu12_SinglePFJet40_v,59.96,0.0273,315257,325172,v1.1,JetHT,2018
