"DSID","Event input for evgen (optional)","E_CoM [GeV]","Output events","Type (Evgen, FullSim, AF2, LHE, FCSv2, FastChain, ...)","Priority","Output formats","Evgen Release","Comments","Evgen tag","Evgen merge tag","Simul tag","Merge tag","Digi tag","Reco tag","Rec Merge tag","Deriv tag","Deriv merge tag","Rivet routines"
"362415","mc15_13TeV.362415.Sherpa_CT10_Wenu_Pt70_140_CVetoBVeto_qsf4.evgen.EVNT.e4542","13000.0","10000000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362416","mc15_13TeV.362416.Sherpa_CT10_Wenu_Pt70_140_CFilterBVeto_ckkw15.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362417","mc15_13TeV.362417.Sherpa_CT10_Wenu_Pt70_140_CFilterBVeto_ckkw30.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362422","mc15_13TeV.362422.Sherpa_CT10_Wenu_Pt70_140_CFilterBVeto_qsf025.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362423","mc15_13TeV.362423.Sherpa_CT10_Wenu_Pt70_140_CFilterBVeto_qsf4.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362424","mc15_13TeV.362424.Sherpa_CT10_Wenu_Pt70_140_BFilter_ckkw15.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362425","mc15_13TeV.362425.Sherpa_CT10_Wenu_Pt70_140_BFilter_ckkw30.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362428","mc15_13TeV.362428.Sherpa_CT10_Wenu_Pt70_140_BFilter_renorm025.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362430","mc15_13TeV.362430.Sherpa_CT10_Wenu_Pt70_140_BFilter_qsf025.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362431","mc15_13TeV.362431.Sherpa_CT10_Wenu_Pt70_140_BFilter_qsf4.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362432","mc15_13TeV.362432.Sherpa_CT10_Wenu_Pt140_280_CVetoBVeto_ckkw15.evgen.EVNT.e4542","13000.0","10000000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362433","mc15_13TeV.362433.Sherpa_CT10_Wenu_Pt140_280_CVetoBVeto_ckkw30.evgen.EVNT.e4542","13000.0","10000000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362434","mc15_13TeV.362434.Sherpa_CT10_Wenu_Pt140_280_CVetoBVeto_fac025.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362435","mc15_13TeV.362435.Sherpa_CT10_Wenu_Pt140_280_CVetoBVeto_fac4.evgen.EVNT.e4542","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362436","mc15_13TeV.362436.Sherpa_CT10_Wenu_Pt140_280_CVetoBVeto_renorm025.evgen.EVNT.e4885","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362438","mc15_13TeV.362438.Sherpa_CT10_Wenu_Pt140_280_CVetoBVeto_qsf025.evgen.EVNT.e4542","13000.0","10000000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362439","mc15_13TeV.362439.Sherpa_CT10_Wenu_Pt140_280_CVetoBVeto_qsf4.evgen.EVNT.e4542","13000.0","10000000","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
"362440","mc15_13TeV.362440.Sherpa_CT10_Wenu_Pt140_280_CFilterBVeto_ckkw15.evgen.EVNT.e4542","13000.0","4330000","HEPMC","3","HEPMC","23.6.45","Only 39.92134904356245 events per file, EVNTtoHEPMC conversion"
"362441","mc15_13TeV.362441.Sherpa_CT10_Wenu_Pt140_280_CFilterBVeto_ckkw30.evgen.EVNT.e4542","13000.0","4630000","HEPMC","3","HEPMC","23.6.45","Only 39.920247542047214 events per file, EVNTtoHEPMC conversion"
"362444","mc15_13TeV.362444.Sherpa_CT10_Wenu_Pt140_280_CFilterBVeto_renorm025.evgen.EVNT.e4885","13000.0","-1","HEPMC","3","HEPMC","23.6.45","EVNTtoHEPMC conversion"
