"DSName","DSID","PhysicsShort","CoMEnergy","XSec","FiltEff","kFactor","Events","GenEvents","GenName","GenTune","PDF","Keywords","PhysComment","Release","Generator","Filters","JobOptions"
"mc15_13TeV.302881.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ10W_Var3bUp.evgen.EVNT.e6424","302881","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ10W_Var3bUp","13000.0","0.0011961","0.0060185","1.0","10000","1999500","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ10W, with the A14 NNPDF23 LO Var3bUp tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302881.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ10W_Var3bUp.py"">link</a>"
"mc15_13TeV.302885.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1W_Var3cDown.evgen.EVNT.e6212","302885","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1W_Var3cDown","13000.0","78420000000.0","0.0006157","1.0","1999000","1999000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ1W, with the A14 NNPDF23 LO Var3cDown tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302885.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1W_Var3cDown.py"">link</a>"
"mc15_13TeV.302886.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ2W_Var3cDown.evgen.EVNT.e6212","302886","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ2W_Var3cDown","13000.0","2433200000.0","0.00031668","1.0","1999000","1999000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ2W, with the A14 NNPDF23 LO Var3cDown tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302886.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ2W_Var3cDown.py"">link</a>"
"mc15_13TeV.302887.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ3W_Var3cDown.evgen.EVNT.e4066","302887","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ3W_Var3cDown","13000.0","26454000.0","0.00030729","1.0","1998000","1998000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ3W, with the A14 NNPDF23 LO Var3cDown tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302887.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ3W_Var3cDown.py"">link</a>"
"mc15_13TeV.302888.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ4W_Var3cDown.evgen.EVNT.e4066","302888","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ4W_Var3cDown","13000.0","254620.0","0.00051405","1.0","1999000","1999000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ4W, with the A14 NNPDF23 LO Var3cDown tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302888.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ4W_Var3cDown.py"">link</a>"
"mc15_13TeV.302889.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ5W_Var3cDown.evgen.EVNT.e4066","302889","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ5W_Var3cDown","13000.0","4553.5","0.00089673","1.0","1140000","1996500","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ5W, with the A14 NNPDF23 LO Var3cDown tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302889.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ5W_Var3cDown.py"">link</a>"
"mc15_13TeV.302890.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ6W_Var3cDown.evgen.EVNT.e4066","302890","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ6W_Var3cDown","13000.0","257.53","0.00091601","1.0","70000","1996000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ6W, with the A14 NNPDF23 LO Var3cDown tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302890.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ6W_Var3cDown.py"">link</a>"
"mc15_13TeV.302891.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ7W_Var3cDown.evgen.EVNT.e4066","302891","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ7W_Var3cDown","13000.0","16.215","0.00038282","1.0","10000","1997500","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ7W, with the A14 NNPDF23 LO Var3cDown tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302891.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ7W_Var3cDown.py"">link</a>"
"mc15_13TeV.302892.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ8W_Var3cDown.evgen.EVNT.e4066","302892","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ8W_Var3cDown","13000.0","0.62502","0.0099338","1.0","10000","1998000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ8W, with the A14 NNPDF23 LO Var3cDown tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302892.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ8W_Var3cDown.py"">link</a>"
"mc15_13TeV.302893.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ9W_Var3cDown.evgen.EVNT.e4066","302893","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ9W_Var3cDown","13000.0","0.019638","0.01181","1.0","10000","1999000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ9W, with the A14 NNPDF23 LO Var3cDown tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302893.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ9W_Var3cDown.py"">link</a>"
"mc15_13TeV.302894.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ10W_Var3cDown.evgen.EVNT.e6424","302894","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ10W_Var3cDown","13000.0","0.0011961","0.0057843","1.0","10000","2000000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ10W, with the A14 NNPDF23 LO Var3cDown tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302894.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ10W_Var3cDown.py"">link</a>"
"mc15_13TeV.302898.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1W_Var3cUp.evgen.EVNT.e6212","302898","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1W_Var3cUp","13000.0","78420000000.0","0.00071849","1.0","2000000","2000000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ1W, with the A14 NNPDF23 LO Var3cUp tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302898.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1W_Var3cUp.py"">link</a>"
"mc15_13TeV.302899.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ2W_Var3cUp.evgen.EVNT.e6212","302899","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ2W_Var3cUp","13000.0","2433200000.0","0.00034894","1.0","1999500","1999500","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ2W, with the A14 NNPDF23 LO Var3cUp tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302899.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ2W_Var3cUp.py"">link</a>"
"mc15_13TeV.302900.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ3W_Var3cUp.evgen.EVNT.e4066","302900","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ3W_Var3cUp","13000.0","26454000.0","0.00033261","1.0","1999500","1999500","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ3W, with the A14 NNPDF23 LO Var3cUp tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302900.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ3W_Var3cUp.py"">link</a>"
"mc15_13TeV.302901.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ4W_Var3cUp.evgen.EVNT.e4066","302901","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ4W_Var3cUp","13000.0","254630.0","0.00054778","1.0","1998500","1998500","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ4W, with the A14 NNPDF23 LO Var3cUp tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302901.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ4W_Var3cUp.py"">link</a>"
"mc15_13TeV.302902.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ5W_Var3cUp.evgen.EVNT.e4066","302902","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ5W_Var3cUp","13000.0","4553.5","0.00095041","1.0","1210000","1997500","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ5W, with the A14 NNPDF23 LO Var3cUp tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302902.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ5W_Var3cUp.py"">link</a>"
"mc15_13TeV.302903.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ6W_Var3cUp.evgen.EVNT.e4066","302903","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ6W_Var3cUp","13000.0","257.53","0.00096439","1.0","70000","1999000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ6W, with the A14 NNPDF23 LO Var3cUp tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302903.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ6W_Var3cUp.py"">link</a>"
"mc15_13TeV.302904.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ7W_Var3cUp.evgen.EVNT.e4066","302904","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ7W_Var3cUp","13000.0","16.214","0.00040178","1.0","10000","1997000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ7W, with the A14 NNPDF23 LO Var3cUp tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302904.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ7W_Var3cUp.py"">link</a>"
"mc15_13TeV.302905.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ8W_Var3cUp.evgen.EVNT.e4066","302905","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ8W_Var3cUp","13000.0","0.62502","0.010413","1.0","10000","1992000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ8W, with the A14 NNPDF23 LO Var3cUp tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302905.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ8W_Var3cUp.py"">link</a>"
"mc15_13TeV.302906.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ9W_Var3cUp.evgen.EVNT.e4066","302906","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ9W_Var3cUp","13000.0","0.019639999999999998","0.012321","1.0","10000","2000000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ9W, with the A14 NNPDF23 LO Var3cUp tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302906.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ9W_Var3cUp.py"">link</a>"
"mc15_13TeV.302907.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ10W_Var3cUp.evgen.EVNT.e6424","302907","Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ10W_Var3cUp","13000.0","0.0011962000000000001","0.0060201","1.0","10000","2000000","Pythia8(v8.186)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","jets, sm, qcd, Systematic","Dijet truth jet slice JZ10W, with the A14 NNPDF23 LO Var3cUp tune","AtlasProduction_19.2.4.2","","QCDTruthJetFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID302xxx/MC15.302907.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ10W_Var3cUp.py"">link</a>"
"mc15_13TeV.344158.aMcAtNloPythia8EvtGen_A14NNPDF23LO_ppx0_FxFx_Np012_SM.evgen.EVNT.e5403","344158","aMcAtNloPythia8EvtGen_A14NNPDF23LO_ppx0_FxFx_Np012_SM","13000.0","0.0041214","1.0","1.0","10000","1980000","MadGraph5_aMC@NLO(v2.3.3.p1)+Pythia8(v8.212)+EvtGen(v1.2.0)","A14 NNPDF23LO","NULL","mh125, higgs, gluonfusionhiggs, bsm, zz, jets, resonance, Systematic","ggF 125 GeV Higgs FxFx merged production in the Higgs Characterization model decaying to zz4l.","AtlasProduction_19.2.5.14","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID344xxx/MC15.344158.aMcAtNloPythia8EvtGen_A14NNPDF23LO_ppx0_FxFx_Np012_SM.py"">link</a>"
"mc15_13TeV.345785.PhPy8EG_NNPDF3_AZNLO_MPIDown_WmH125J_MINLO_lvbb_VpT.evgen.EVNT.e6437","345785","PhPy8EG_NNPDF3_AZNLO_MPIDown_WmH125J_MINLO_lvbb_VpT","13000.0","0.17545000000000002","1.0","1.0","50000","3999800","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+W+jet->l-vbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345785.PhPy8EG_NNPDF3_AZNLO_MPIDown_WmH125J_MINLO_lvbb_VpT.py"">link</a>"
"mc15_13TeV.345786.PhPy8EG_NNPDF3_AZNLO_MPIDown_WpH125J_MINLO_lvbb_VpT.evgen.EVNT.e6437","345786","PhPy8EG_NNPDF3_AZNLO_MPIDown_WpH125J_MINLO_lvbb_VpT","13000.0","0.27868","1.0","1.0","80000","7994300","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+W+jet->l+vbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345786.PhPy8EG_NNPDF3_AZNLO_MPIDown_WpH125J_MINLO_lvbb_VpT.py"">link</a>"
"mc15_13TeV.345787.PhPy8EG_NNPDF3_AZNLO_MPIDown_ZH125J_MINLO_llbb_VpT.evgen.EVNT.e6437","345787","PhPy8EG_NNPDF3_AZNLO_MPIDown_ZH125J_MINLO_llbb_VpT","13000.0","0.076097","1.0","1.0","20000","5999900","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+Z+jet->l+l-bbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345787.PhPy8EG_NNPDF3_AZNLO_MPIDown_ZH125J_MINLO_llbb_VpT.py"">link</a>"
"mc15_13TeV.345788.PhPy8EG_NNPDF3_AZNLO_MPIDown_ZH125J_MINLO_vvbb_VpT.evgen.EVNT.e6437","345788","PhPy8EG_NNPDF3_AZNLO_MPIDown_ZH125J_MINLO_vvbb_VpT","13000.0","0.15020999999999998","1.0","1.0","40000","3999600","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+Z+jet->vvbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345788.PhPy8EG_NNPDF3_AZNLO_MPIDown_ZH125J_MINLO_vvbb_VpT.py"">link</a>"
"mc15_13TeV.345791.PhPy8EG_NNPDF3_AZNLO_MPIUp_WmH125J_MINLO_lvbb_VpT.evgen.EVNT.e6437","345791","PhPy8EG_NNPDF3_AZNLO_MPIUp_WmH125J_MINLO_lvbb_VpT","13000.0","0.17545000000000002","1.0","1.0","50000","3999750","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+W+jet->l-vbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345791.PhPy8EG_NNPDF3_AZNLO_MPIUp_WmH125J_MINLO_lvbb_VpT.py"">link</a>"
"mc15_13TeV.345792.PhPy8EG_NNPDF3_AZNLO_MPIUp_WpH125J_MINLO_lvbb_VpT.evgen.EVNT.e6437","345792","PhPy8EG_NNPDF3_AZNLO_MPIUp_WpH125J_MINLO_lvbb_VpT","13000.0","0.27868","1.0","1.0","80000","7994350","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+W+jet->l+vbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345792.PhPy8EG_NNPDF3_AZNLO_MPIUp_WpH125J_MINLO_lvbb_VpT.py"">link</a>"
"mc15_13TeV.345793.PhPy8EG_NNPDF3_AZNLO_MPIUp_ZH125J_MINLO_llbb_VpT.evgen.EVNT.e6437","345793","PhPy8EG_NNPDF3_AZNLO_MPIUp_ZH125J_MINLO_llbb_VpT","13000.0","0.076097","1.0","1.0","20000","5999900","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+Z+jet->l+l-bbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345793.PhPy8EG_NNPDF3_AZNLO_MPIUp_ZH125J_MINLO_llbb_VpT.py"">link</a>"
"mc15_13TeV.345794.PhPy8EG_NNPDF3_AZNLO_MPIUp_ZH125J_MINLO_vvbb_VpT.evgen.EVNT.e6437","345794","PhPy8EG_NNPDF3_AZNLO_MPIUp_ZH125J_MINLO_vvbb_VpT","13000.0","0.15020999999999998","1.0","1.0","40000","3999650","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+Z+jet->vvbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345794.PhPy8EG_NNPDF3_AZNLO_MPIUp_ZH125J_MINLO_vvbb_VpT.py"">link</a>"
"mc15_13TeV.345797.PhPy8EG_NNPDF3_AZNLO_RenDown_WmH125J_MINLO_lvbb_VpT.evgen.EVNT.e6437","345797","PhPy8EG_NNPDF3_AZNLO_RenDown_WmH125J_MINLO_lvbb_VpT","13000.0","0.17545000000000002","1.0","1.0","50000","3999850","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+W+jet->l-vbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345797.PhPy8EG_NNPDF3_AZNLO_RenDown_WmH125J_MINLO_lvbb_VpT.py"">link</a>"
"mc15_13TeV.345798.PhPy8EG_NNPDF3_AZNLO_RenDown_WpH125J_MINLO_lvbb_VpT.evgen.EVNT.e6437","345798","PhPy8EG_NNPDF3_AZNLO_RenDown_WpH125J_MINLO_lvbb_VpT","13000.0","0.27868","1.0","1.0","80000","7994400","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+W+jet->l+vbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345798.PhPy8EG_NNPDF3_AZNLO_RenDown_WpH125J_MINLO_lvbb_VpT.py"">link</a>"
"mc15_13TeV.345799.PhPy8EG_NNPDF3_AZNLO_RenDown_ZH125J_MINLO_llbb_VpT.evgen.EVNT.e6437","345799","PhPy8EG_NNPDF3_AZNLO_RenDown_ZH125J_MINLO_llbb_VpT","13000.0","0.076097","1.0","1.0","20000","5999900","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+Z+jet->l+l-bbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345799.PhPy8EG_NNPDF3_AZNLO_RenDown_ZH125J_MINLO_llbb_VpT.py"">link</a>"
"mc15_13TeV.345800.PhPy8EG_NNPDF3_AZNLO_RenDown_ZH125J_MINLO_vvbb_VpT.evgen.EVNT.e6437","345800","PhPy8EG_NNPDF3_AZNLO_RenDown_ZH125J_MINLO_vvbb_VpT","13000.0","0.15020999999999998","1.0","1.0","40000","3999550","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, zhiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+Z+jet->vvbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345800.PhPy8EG_NNPDF3_AZNLO_RenDown_ZH125J_MINLO_vvbb_VpT.py"">link</a>"
"mc15_13TeV.345803.PhPy8EG_NNPDF3_AZNLO_RenUp_WmH125J_MINLO_lvbb_VpT.evgen.EVNT.e6437","345803","PhPy8EG_NNPDF3_AZNLO_RenUp_WmH125J_MINLO_lvbb_VpT","13000.0","0.17545000000000002","1.0","1.0","50000","3999850","Powheg+Pythia8(v8.212)+EvtGen(v1.2.0)","AZNLO CTEQ6L1","NULL","smhiggs, mh125, whiggs, sm, higgs, Systematic","POWHEG+MiNLO+Pythia8 H+W+jet->l-vbbar production","AtlasProduction_19.2.5.16","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/infrastructure/mc15joboptions/-/blob/master/share/DSID345xxx/MC15.345803.PhPy8EG_NNPDF3_AZNLO_RenUp_WmH125J_MINLO_lvbb_VpT.py"">link</a>"
